application_id,applicant_name,applicant_age,gender,monthly_income,loan_amount_requested,loan_purpose,employment_type,credit_score,existing_loans_count,loan_tenure_months,interest_rate_pct,bank_name,application_date,approval_status,default_status,city
LN472006,Applicant Singh,29,F,36012,278000,Car Loan,Self Employed,636,4,60,,Punjab National Bank,28-03-2024,Approved,No,Jaipur
LN186787,Applicant Sharma,24,F,24874,260000,car loan,Self Employed,569,1,60,23.43,Kotak Mahindra,28/03/2024,Approved,Yes,New Delhi
LN165331,Applicant Patel,63,F,228930,1882000,Two Wheeler Loan,Government Employee,633,3,60,18,ICICI Bank,3/28/2024,Approved,No,chennai
LN119056,Applicant Sharma,60,M,70901,591000,Personal Loan,Freelancer,455,1,24,13.52,Federal Bank,28-03-2024,Rejected,NA,Bengaluru
LN521138,Applicant Sharma,51,M,29434,124000,Car Loan,Self Employed,377,1,120,11.15,SBI,29/03/2024,Approved,No,chennai
LN271611,Applicant Joshi,23,F,228694,1408000,Loan Against Property,salaried,715,0,120,19.77,SBI,3/29/2024,Rejected,NA,Kolkata
LN701464,Applicant Verma,56,F,404512,2202000,Education Loan,salaried,680,3,180,18.03,Kotak Mahindra,29-03-2024,Approved,No,Ahmedabad
LN588208,Applicant Verma,37,F,410792,869000,Loan Against Property,Retired,728,2,120,22.5,Bank of Baroda,30/03/2024,Approved,No,Bengaluru
LN193356,Applicant Kumar,36,F,205149,1053000,car loan,Salaried,691,4,12,22.4,Canara Bank,3/30/2024,Pending,NA,New Delhi
LN246561,Applicant Gupta,59,F,20305,139000,HOME LOAN,salaried,559,2,240,12.57,ICICI Bank,30-03-2024,Approved,No,Bengaluru
LN800289,Applicant Reddy,22,F,97297,778000,Home Loan,Salaried,690,2,48,20.75,Bank of Baroda,30/03/2024,Rejected,NA,New Delhi
LN803063,Applicant Joshi,25,F,162302,1841000,Home Loan,SALARIED,649,3,12,11.68,Canara Bank,3/31/2024,Approved,No,New Delhi
LN925077,Applicant Mehta,53,M,24949,110000,Loan Against Property,Self Employed,836,3,24,,ICICI Bank,31-03-2024,Rejected,NA,mumbai
LN340182,Applicant Singh,33,M,230575,813000,Loan Against Property,SALARIED,472,3,180,10.27,Federal Bank,31/03/2024,Approved,Yes,New Delhi
LN315898,Applicant Yadav,32,Other,71873,769000,Education Loan,Govt Employee,882,0,180,13.24,Federal Bank,4/1/2024,Rejected,NA,Lucknow
LN478883,Applicant Reddy,39,M,23322,266000,HOME LOAN,Business Owner,821,0,240,8.92,Yes Bank,1/4/2024,Approved,No,pune
LN387215,Applicant Reddy,42,M,68908,474000,Medical Emergency Loan,Government Employee,659,4,240,12.38,Canara Bank,1/4/2024,Approved,No,Kolkata
LN516122,Applicant Patel,60,F,30968,98000,Gold Loan,Govt Employee,692,3,180,12.75,Kotak Mahindra,4/1/2024,Approved,No,Chennai
LN382979,Applicant Mehta,28,F,15262,105000,Car Loan,salaried,871,2,48,18.53,Federal Bank,2/4/2024,Rejected,NA,pune
LN350323,Applicant Kumar,64,M,339153,1049000,personal loan,Self Employed,671,4,120,19.3,Kotak Mahindra,2/4/2024,Approved,No,mumbai
LN448597,Applicant Joshi,24,M,56911,616000,Home Loan,Homemaker,386,0,240,17.2,Canara Bank,4/2/2024,Rejected,NA,pune
LN792187,Applicant Joshi,27,F,58495,531000,Personal Loan,SALARIED,792,1,84,20.21,Punjab National Bank,3/4/2024,Approved,No,New Delhi
LN141787,Applicant Gupta,42,F,27999,124000,Home Loan,salaried,615,,84,14.95,Punjab National Bank,3/4/2024,Rejected,NA,Ahmedabad
LN156860,Applicant Mehta,38,M,16693,181000,HOME LOAN,,641,,12,17.86,Federal Bank,4/3/2024,Approved,No,mumbai
LN336531,Applicant Joshi,26,F,489400,4101000,Car Loan,Retired,710,0,240,,Punjab National Bank,3/4/2024,Approved,No,Lucknow
LN333517,Applicant Patel,24,M,18890,218000,Medical Emergency Loan,freelancer,844,4,24,16.1,Yes Bank,4/4/2024,Rejected,NA,Pune
LN973056,Applicant Singh,61,M,350040,4132000,personal loan,freelancer,627,0,36,9.83,SBI,4/4/2024,Rejected,NA,Chennai
LN839447,Applicant Kumar,32,Other,44056,90000,Home loan,self-employed,661,3,60,17.58,SBI,4/4/2024,Pending,NA,pune
LN603441,Applicant Patel,57,M,88210,282000,Education Loan,,729,,60,,ICICI Bank,5/4/2024,Rejected,NA,Lucknow
LN476651,Applicant Mehta,22,M,77414,578000,Personal Loan,Salaried,344,2,60,15.1,HDFC Bank,4/5/2024,Rejected,NA,New Delhi
LN603544,Applicant Reddy,23,M,158356,1830000,Gold Loan,SALARIED,359,3,48,18.48,IndusInd Bank,5/4/2024,Rejected,NA,Bengaluru
LN987881,Applicant Verma,41,M,106086,1267000,Home loan,salaried,627,2,60,14.56,HDFC Bank,5/4/2024,Rejected,NA,New Delhi
LN459831,Applicant Verma,59,F,18072,139000,HOME LOAN,freelancer,628,4,36,11.18,Axis Bank,4/6/2024,Rejected,NA,Pune
LN754830,Applicant Verma,33,M,36540,137000,Car Loan,Government Employee,605,1,12,18.49,IDFC First Bank,6/4/2024,Rejected,NA,Hyderabad
LN376752,Applicant Mehta,34,M,380931,1383000,Personal Loan,Freelancer,631,,120,21.57,Bank of Baroda,6/4/2024,Approved,No,chennai
LN862879,Applicant Gupta,50,F,273226,2634000,Loan Against Property,SALARIED,564,,24,,Yes Bank,4/7/2024,Rejected,NA,New Delhi
LN475801,Applicant Kumar,38,M,21241,168000,Home Loan,Government Employee,625,0,180,16.7,Federal Bank,7/4/2024,Rejected,NA,Chennai
LN779018,Applicant Reddy,33,F,18987,142000,car loan,Freelancer,867,3,12,13.95,Bank of Baroda,7/4/2024,Approved,No,Jaipur
LN802303,Applicant Yadav,34,M,421895,2809000,Education Loan,Government Employee,624,0,84,17.12,Federal Bank,4/7/2024,Rejected,NA,New Delhi
LN227159,Applicant Verma,61,M,413299,3824000,Two Wheeler Loan,Freelancer,626,3,12,,IDFC First Bank,8/4/2024,Approved,No,Pune
LN720888,Applicant Singh,60,Other,42342,448000,personal loan,Govt Employee,492,1,180,19.82,Punjab National Bank,8/4/2024,Rejected,NA,Jaipur
LN895443,Applicant Sharma,45,M,76617,385000,Medical Emergency Loan,Freelancer,338,2,24,11.46,Kotak Mahindra,4/8/2024,Approved,No,New Delhi
LN191718,Applicant Verma,57,F,55766,235000,HOME LOAN,Self-Employed,403,0,180,15.52,Punjab National Bank,9/4/2024,Rejected,NA,Jaipur
LN585020,Applicant Reddy,47,F,29785,259000,Medical Emergency Loan,,874,0,48,12.72,ICICI Bank,9/4/2024,Approved,No,pune
LN723954,Applicant Gupta,43,M,69040,770000,Home loan,Government Employee,745,2,36,9.06,Bank of Baroda,4/9/2024,Approved,No,Hyderabad
LN788586,Applicant Kumar,27,M,339013,1858000,Home loan,,647,2,24,13.88,Punjab National Bank,9/4/2024,Approved,No,Lucknow
LN383313,Applicant Kumar,30,F,45360,214000,Gold Loan,Government Employee,841,4,48,23.23,Axis Bank,10/4/2024,Approved,Yes,Ahmedabad
LN868374,Applicant Sharma,45,F,17911,76000,car loan,Homemaker,790,,24,15.1,HDFC Bank,4/10/2024,Approved,Yes,Pune
LN218389,Applicant Singh,55,M,70957,322000,Education Loan,Self Employed,698,4,36,16.5,SBI,10/4/2024,Approved,No,New Delhi
LN713262,Applicant Sharma,44,F,36722,123000,Personal Loan,,842,0,24,19.75,IndusInd Bank,11/4/2024,Approved,No,pune
LN300350,Applicant Sharma,62,F,15863,126000,Personal Loan,freelancer,374,2,24,23.75,Canara Bank,4/11/2024,Rejected,NA,Bengaluru
LN685228,Applicant Kumar,31,M,353734,1701000,personal loan,SALARIED,671,1,240,14.29,Axis Bank,11/4/2024,Pending,NA,Pune
LN332503,Applicant Yadav,1,M,404637,3298000,Home Loan,SALARIED,667,0,12,16.04,Yes Bank,11/4/2024,Approved,Yes,Ahmedabad
LN380570,Applicant Mehta,30,M,29172,83000,HOME LOAN,Homemaker,563,0,36,23.48,IDFC First Bank,4/12/2024,Approved,No,Hyderabad
LN608143,Applicant Patel,41,F,257109,811000,Medical Emergency Loan,Freelancer,554,3,12,14.57,SBI,12/4/2024,Rejected,NA,Kolkata
LN705458,Applicant Kumar,1,F,69778,514000,car loan,Homemaker,440,4,36,20.54,Axis Bank,12/4/2024,Rejected,NA,Lucknow
LN668219,Applicant Reddy,48,F,75141,535000,personal loan,Business Owner,697,3,12,14.82,Kotak Mahindra,4/13/2024,Rejected,NA,Chennai
LN197685,Applicant Gupta,47,M,22041,104000,Personal Loan,freelancer,811,,240,11.26,SBI,13-04-2024,Approved,No,New Delhi
LN693487,Applicant Reddy,53,F,38946,400000,Home Loan,Homemaker,855,2,60,22.95,IndusInd Bank,13/04/2024,Approved,No,New Delhi
LN305937,Applicant Joshi,24,F,20565,80000,Business Loan,salaried,581,1,48,19.25,Bank of Baroda,4/13/2024,Approved,No,New Delhi
LN140480,Applicant Gupta,55,F,62556,351000,Loan Against Property,salaried,698,3,180,21.75,Federal Bank,14-04-2024,Rejected,NA,Mumbai
LN126737,Applicant Joshi,40,F,20585,156000,HOME LOAN,Business Owner,471,0,12,9.42,Bank of Baroda,14/04/2024,Rejected,NA,Kolkata
LN101000,Applicant Reddy,26,F,28919,309000,Two Wheeler Loan,Homemaker,670,4,240,19.13,Federal Bank,4/14/2024,Pending,NA,New Delhi
LN671308,Applicant Joshi,26,F,20732,128000,personal loan,Freelancer,347,,24,18.07,SBI,14-04-2024,Rejected,NA,New Delhi
LN904271,Applicant Singh,37,F,66679,399000,Two Wheeler Loan,SALARIED,646,0,180,15.49,Federal Bank,15/04/2024,Pending,NA,Kolkata
LN896018,Applicant Mehta,39,M,457869,3569000,Home Loan,Salaried,578,4,120,9.84,IndusInd Bank,4/15/2024,Approved,No,New Delhi
LN957662,Applicant Gupta,37,F,47347,245000,Home Loan,Government Employee,640,4,24,14.34,Yes Bank,15-04-2024,Rejected,NA,Kolkata
LN191673,Applicant Gupta,23,F,18104,165000,Medical Emergency Loan,Business Owner,819,1,84,17.69,Canara Bank,16/04/2024,Approved,No,chennai
LN767392,Applicant Singh,54,M,154071,691000,Home Loan,Govt Employee,836,2,60,18.68,Punjab National Bank,4/16/2024,Approved,No,Jaipur
LN240733,Applicant Kumar,24,M,64084,656000,Loan Against Property,self-employed,567,1,120,9.43,Axis Bank,16-04-2024,Pending,NA,Bengaluru
LN776039,Applicant Verma,43,F,344803,1629000,Two Wheeler Loan,Homemaker,427,4,24,14.82,Punjab National Bank,16/04/2024,Rejected,NA,Chennai
LN326665,Applicant Gupta,38,M,325739,3885000,Car Loan,,484,3,240,14.52,IDFC First Bank,4/17/2024,Approved,No,New Delhi
LN736802,Applicant Yadav,54,M,18636,96000,Home Loan,freelancer,793,2,36,20.47,Axis Bank,17-04-2024,Approved,No,New Delhi
LN704876,Applicant Reddy,49,M,22239,240000,Loan Against Property,Govt Employee,587,4,12,8.18,HDFC Bank,17/04/2024,Approved,No,Bengaluru
LN702195,Applicant Singh,64,M,110651,661000,Home Loan,Govt Employee,890,2,180,20.46,IndusInd Bank,4/18/2024,Approved,No,New Delhi
LN861450,Applicant Gupta,35,F,19492,87000,Business Loan,Govt Employee,871,,120,20.43,Yes Bank,18-04-2024,Approved,No,New Delhi
LN957334,Applicant Reddy,31,F,15539,66000,Education Loan,self-employed,545,0,120,19,HDFC Bank,18/04/2024,Rejected,NA,Bengaluru
LN495123,Applicant Joshi,59,M,29593,311000,car loan,Homemaker,787,0,48,22.35,Bank of Baroda,4/18/2024,Approved,No,chennai
LN431268,Applicant Singh,29,M,16531,84000,Loan Against Property,Self Employed,585,4,36,15.18,Federal Bank,19-04-2024,Rejected,NA,New Delhi
LN585643,Applicant Reddy,55,M,32356,174000,Home loan,,494,4,240,9.09,ICICI Bank,19/04/2024,Rejected,NA,chennai
LN173519,Applicant Patel,30,M,130939,520000,personal loan,Homemaker,833,1,36,12.97,IDFC First Bank,4/19/2024,Rejected,NA,New Delhi
LN747632,Applicant Singh,60,M,362276,4207000,Two Wheeler Loan,freelancer,590,4,120,17.59,Axis Bank,20-04-2024,Approved,No,chennai
LN459437,Applicant Kumar,58,F,44437,198000,Home Loan,Business Owner,350,0,120,12.83,ICICI Bank,20/04/2024,Rejected,NA,Hyderabad
LN459220,Applicant Gupta,49,F,134400,601000,Medical Emergency Loan,Self-Employed,794,0,120,17.94,ICICI Bank,4/20/2024,Approved,No,New Delhi
LN175993,Applicant Singh,26,F,47674,545000,Business Loan,Homemaker,660,1,12,8.22,Punjab National Bank,20-04-2024,Pending,NA,Hyderabad
LN246397,Applicant Yadav,39,F,216643,2385000,Home Loan,Salaried,620,3,24,8.66,IDFC First Bank,21/04/2024,Pending,NA,Kolkata
LN343756,Applicant Gupta,46,F,16887,76000,HOME LOAN,Retired,724,2,24,7.67,Punjab National Bank,4/21/2024,Approved,Yes,Jaipur
LN429887,Applicant Kumar,29,F,232889,2480000,Personal Loan,Self-Employed,743,0,36,23.6,HDFC Bank,21-04-2024,Approved,No,Hyderabad
LN637757,Applicant Joshi,61,F,161442,726000,Car Loan,SALARIED,448,2,48,11.82,SBI,22/04/2024,Rejected,NA,Jaipur
LN240043,Applicant Yadav,33,F,20161,57000,Home loan,self-employed,718,4,12,20.63,Punjab National Bank,4/22/2024,Approved,No,Chennai
LN893699,Applicant Singh,46,F,53563,547000,car loan,Govt Employee,326,4,60,22.13,SBI,22-04-2024,Rejected,NA,New Delhi
LN193266,Applicant Kumar,64,F,138478,1345000,Gold Loan,Salaried,409,3,12,10.1,Federal Bank,22/04/2024,Rejected,NA,Jaipur
LN886987,Applicant Kumar,40,M,33374,165000,Home Loan,Govt Employee,564,2,120,10.79,Punjab National Bank,4/23/2024,Rejected,NA,New Delhi
LN553784,Applicant Singh,22,F,51874,151000,Home Loan,Self-Employed,629,,120,13.81,Yes Bank,23-04-2024,Approved,Yes,Pune
LN403072,Applicant Joshi,24,M,56342,229000,Medical Emergency Loan,Salaried,300,1,24,15.82,Punjab National Bank,23/04/2024,Rejected,NA,New Delhi
LN729417,Applicant Singh,27,F,286821,2785000,Personal Loan,Salaried,390,0,48,,SBI,4/24/2024,Approved,Yes,pune
LN168628,Applicant Kumar,39,M,234553,2732000,Medical Emergency Loan,self-employed,741,2,240,13.86,Kotak Mahindra,24-04-2024,Approved,No,Chennai
LN396185,Applicant Verma,55,F,497475,2283000,Business Loan,self-employed,628,2,12,17.17,Axis Bank,24/04/2024,Approved,No,Kolkata
LN625500,Applicant Joshi,31,F,27161,277000,Gold Loan,freelancer,628,0,84,19.65,Punjab National Bank,4/24/2024,Rejected,NA,Chennai
LN916449,Applicant Mehta,39,M,27536,118000,personal loan,Govt Employee,868,0,12,19.05,Canara Bank,25-04-2024,Approved,No,chennai
LN847364,Applicant Gupta,52,F,360618,3172000,Gold Loan,Business Owner,690,,84,8,SBI,25/04/2024,Approved,No,Jaipur
LN820404,Applicant Mehta,34,M,23335,66000,Car Loan,,567,4,12,17.29,HDFC Bank,4/25/2024,Pending,NA,New Delhi
LN338361,Applicant Singh,25,M,29683,233000,Education Loan,SALARIED,460,3,36,19.26,HDFC Bank,26-04-2024,Rejected,NA,New Delhi
LN848560,Applicant Patel,45,M,78689,369000,Home Loan,SALARIED,555,0,48,10.81,IndusInd Bank,26/04/2024,Pending,NA,Bengaluru
LN319651,Applicant Gupta,34,M,46661,525000,Loan Against Property,,614,,60,17.46,Punjab National Bank,4/26/2024,Pending,NA,Kolkata
LN199366,Applicant Kumar,59,F,55476,272000,car loan,self-employed,574,1,120,9.33,Yes Bank,26-04-2024,Rejected,NA,Ahmedabad
LN837038,Applicant Yadav,32,F,46725,280000,Home loan,self-employed,347,4,24,18.47,IndusInd Bank,27/04/2024,Rejected,NA,Bengaluru
LN585152,Applicant Gupta,40,M,22723,236000,Medical Emergency Loan,Freelancer,684,1,84,17.74,Axis Bank,4/27/2024,Rejected,NA,Hyderabad
LN287387,Applicant Mehta,38,M,54837,350000,HOME LOAN,Freelancer,767,4,48,11.48,IndusInd Bank,27-04-2024,Approved,No,Mumbai
LN159533,Applicant Patel,21,M,63660,279000,Gold Loan,,600,,84,21.94,IndusInd Bank,28/04/2024,Pending,NA,Mumbai
LN534478,Applicant Mehta,63,M,38984,291000,Car Loan,,329,2,120,,SBI,4/28/2024,Rejected,NA,New Delhi
LN432929,Applicant Reddy,24,M,409678,4261000,Home Loan,Salaried,412,4,120,19.69,IndusInd Bank,28-04-2024,Rejected,NA,New Delhi
LN712819,Applicant Kumar,32,M,198325,1256000,car loan,SALARIED,712,0,60,15.08,Kotak Mahindra,28/04/2024,Approved,No,New Delhi
LN194553,Applicant Verma,46,M,427860,1424000,Gold Loan,,589,4,120,11.24,Yes Bank,4/29/2024,Approved,No,Chennai
LN270817,Applicant Yadav,52,F,74139,432000,Personal Loan,freelancer,848,3,36,20.41,Yes Bank,29-04-2024,Approved,No,Chennai
LN288591,Applicant Verma,57,M,204447,2360000,Medical Emergency Loan,Self-Employed,641,2,60,11.04,IDFC First Bank,29/04/2024,Rejected,NA,Jaipur
LN590943,Applicant Patel,35,F,479932,1306000,Home Loan,Self Employed,602,1,60,15.53,Bank of Baroda,4/30/2024,Rejected,NA,Kolkata
LN778081,Applicant Singh,55,M,39078,238000,Loan Against Property,Salaried,704,4,24,13.75,Kotak Mahindra,30-04-2024,Approved,No,Bengaluru
LN299599,Applicant Gupta,46,F,23311,198000,Car Loan,Business Owner,689,,48,10.83,HDFC Bank,30/04/2024,Rejected,NA,Pune
LN983024,Applicant Joshi,35,F,375524,1046000,Home loan,salaried,680,0,24,,Kotak Mahindra,4/30/2024,Approved,Yes,Bengaluru
LN761231,Applicant Gupta,28,M,442455,2411000,Home Loan,Homemaker,662,1,240,23.7,SBI,1/5/2024,Approved,Yes,Chennai
LN889123,Applicant Kumar,48,F,213623,2437000,car loan,Retired,464,4,240,15.36,SBI,1/5/2024,Rejected,NA,New Delhi
LN939760,Applicant Singh,50,M,25893,60000,Two Wheeler Loan,Salaried,420,1,12,15.74,HDFC Bank,5/1/2024,Rejected,NA,New Delhi
LN245568,Applicant Mehta,63,M,16841,160000,Medical Emergency Loan,Homemaker,712,0,24,13.65,Axis Bank,2/5/2024,Approved,No,mumbai
LN235574,Applicant Kumar,64,M,259017,2697000,Home Loan,Homemaker,656,4,180,11.27,Yes Bank,2/5/2024,Pending,NA,Kolkata
LN166740,Applicant Singh,23,M,359215,1714000,Education Loan,salaried,698,1,36,12.16,Federal Bank,5/2/2024,Rejected,NA,Lucknow
LN117676,Applicant Patel,26,M,225639,936000,Home loan,Freelancer,573,,36,21.95,IndusInd Bank,2/5/2024,Approved,No,pune
LN882150,Applicant Yadav,51,F,26426,295000,car loan,Salaried,773,0,84,23.14,Punjab National Bank,3/5/2024,Approved,No,mumbai
LN871641,Applicant Kumar,46,M,260005,2506000,HOME LOAN,,603,3,60,21.13,IDFC First Bank,5/3/2024,Rejected,NA,Bengaluru
LN963720,Applicant Kumar,28,F,35435,111000,Personal Loan,Salaried,567,,48,7.94,IndusInd Bank,3/5/2024,Approved,Yes,New Delhi
LN839518,Applicant Singh,59,F,46032,190000,Personal Loan,Govt Employee,871,2,120,17.53,Kotak Mahindra,3/5/2024,Approved,No,Ahmedabad
LN162784,Applicant Sharma,49,M,31058,255000,Education Loan,salaried,589,0,12,16.56,IndusInd Bank,5/4/2024,Approved,Yes,New Delhi
LN654343,Applicant Joshi,37,M,16167,100000,Medical Emergency Loan,Salaried,633,3,12,20.28,SBI,4/5/2024,Approved,No,Ahmedabad
LN133321,Applicant Sharma,36,F,54826,386000,car loan,salaried,643,1,12,20.38,SBI,4/5/2024,Rejected,NA,Bengaluru
LN942083,Applicant Mehta,24,F,384748,4431000,car loan,,640,0,180,14.73,Punjab National Bank,5/5/2024,Rejected,NA,New Delhi
LN539896,Applicant Yadav,30,F,64450,400000,car loan,,583,,240,12.24,HDFC Bank,5/5/2024,Approved,No,New Delhi
LN356369,Applicant Reddy,36,M,239380,2589000,Business Loan,Salaried,592,1,36,9.11,Bank of Baroda,5/5/2024,Pending,NA,Hyderabad
LN962952,Applicant Patel,39,F,67384,580000,Home loan,Government Employee,614,2,12,,IndusInd Bank,5/5/2024,Approved,No,Bengaluru
LN360391,Applicant Joshi,59,M,50581,163000,HOME LOAN,salaried,859,2,240,12.01,Bank of Baroda,6/5/2024,Approved,No,Kolkata
LN464381,Applicant Mehta,33,F,71974,680000,Car Loan,SALARIED,820,4,36,23.42,IndusInd Bank,6/5/2024,Approved,No,New Delhi
LN938757,Applicant Sharma,24,F,18394,132000,Loan Against Property,salaried,752,0,240,8.27,Axis Bank,5/6/2024,Approved,No,Chennai
LN638644,Applicant Gupta,52,M,64008,272000,personal loan,SALARIED,564,3,48,23.41,Bank of Baroda,7/5/2024,Approved,No,Bengaluru
LN754418,Applicant Verma,38,M,330870,1620000,Gold Loan,Homemaker,590,2,12,15.68,IDFC First Bank,7/5/2024,Rejected,NA,pune
LN205423,Applicant Mehta,36,M,19777,150000,Two Wheeler Loan,Business Owner,841,0,60,17.51,Yes Bank,5/7/2024,Approved,No,Jaipur
LN987150,Applicant Gupta,45,F,16365,131000,Home Loan,,366,2,120,17.13,SBI,7/5/2024,Rejected,NA,Bengaluru
LN831689,Applicant Sharma,36,M,74843,874000,HOME LOAN,SALARIED,888,3,84,19.92,Yes Bank,8/5/2024,Approved,No,New Delhi
LN948420,Applicant Gupta,42,F,202232,2133000,Gold Loan,self-employed,857,2,48,9,Punjab National Bank,5/8/2024,Approved,No,Bengaluru
LN138599,Applicant Yadav,44,M,22570,92000,personal loan,Self-Employed,717,4,180,22.15,IndusInd Bank,8/5/2024,Approved,No,mumbai
LN564256,Applicant Yadav,48,F,28503,278000,Education Loan,Salaried,789,0,12,20.55,Punjab National Bank,9/5/2024,Approved,No,Kolkata
LN193516,Applicant Reddy,43,M,67778,141000,Home loan,Freelancer,758,0,48,21.53,Federal Bank,5/9/2024,Approved,No,chennai
LN298297,Applicant Sharma,41,M,78895,260000,Medical Emergency Loan,Business Owner,600,1,120,15.51,Bank of Baroda,9/5/2024,Rejected,NA,chennai
LN910959,Applicant Verma,29,M,304605,1218000,HOME LOAN,Freelancer,842,4,84,19.01,Yes Bank,9/5/2024,Approved,No,Chennai
LN300560,Applicant Verma,22,M,69575,555000,personal loan,freelancer,679,2,12,15.04,SBI,5/10/2024,Approved,No,New Delhi
LN663238,Applicant Yadav,58,M,71131,281000,Loan Against Property,freelancer,614,1,60,9.65,Axis Bank,10/5/2024,Rejected,NA,New Delhi
LN933582,Applicant Joshi,48,F,16016,91000,personal loan,SALARIED,866,2,84,12.48,IDFC First Bank,10/5/2024,Approved,No,Chennai
LN175063,Applicant Patel,46,F,31925,141000,HOME LOAN,Govt Employee,596,4,240,12.09,Bank of Baroda,5/11/2024,Approved,Yes,New Delhi
LN609037,Applicant Mehta,47,M,65400,351000,Gold Loan,freelancer,621,1,60,10.24,Punjab National Bank,11/5/2024,Rejected,NA,Lucknow
LN743257,Applicant Patel,45,F,423173,4835000,car loan,Govt Employee,737,,60,11.48,IndusInd Bank,11/5/2024,Approved,No,Kolkata
LN948795,Applicant Yadav,41,M,34760,416000,personal loan,self-employed,647,0,180,15.73,Axis Bank,5/11/2024,Approved,No,Hyderabad
LN908918,Applicant Yadav,58,F,26284,233000,HOME LOAN,Government Employee,588,4,84,14.47,IDFC First Bank,12/5/2024,Rejected,NA,Bengaluru
LN884710,Applicant Verma,45,M,35901,277000,Education Loan,Government Employee,686,4,180,12.93,IDFC First Bank,12/5/2024,Rejected,NA,Bengaluru
LN867703,Applicant Reddy,58,M,37424,340000,Two Wheeler Loan,salaried,514,2,84,22.46,ICICI Bank,5/12/2024,Rejected,NA,New Delhi
LN896781,Applicant Reddy,31,F,448252,4355000,Car Loan,Homemaker,658,3,240,20.35,SBI,13-05-2024,Approved,No,Kolkata
LN422759,Applicant Patel,48,F,310156,2912000,Medical Emergency Loan,Salaried,512,3,180,7.54,Federal Bank,13/05/2024,Rejected,NA,Bengaluru
LN379872,Applicant Verma,56,M,23795,67000,personal loan,Self-Employed,466,4,180,16.91,Canara Bank,5/13/2024,Rejected,NA,New Delhi
LN438435,Applicant Singh,24,M,36183,185000,Home loan,freelancer,429,4,12,19.05,SBI,13-05-2024,Approved,No,mumbai
LN560732,Applicant Singh,39,F,63160,343000,car loan,salaried,678,0,48,8.38,Kotak Mahindra,14/05/2024,Pending,NA,Jaipur
